lambda_idx,t_1_ms,t_2_ms,t_3_ms,t_4_ms
118,16.074,25.338,32.109,36.615
119,15.408,24.005,30.469,34.743
120,15.230,23.306,29.433,33.526
121,15.539,23.430,29.367,33.324
122,15.652,23.224,29.007,32.676
123,15.563,23.199,28.540,32.142
124,15.739,23.286,28.629,32.136
125,15.604,22.941,28.127,31.692
126,15.529,22.938,28.161,31.622
127,15.895,23.014,28.185,31.645
128,15.721,22.791,28.000,31.497
129,15.762,22.816,27.947,31.359
130,15.544,22.645,27.783,31.248
131,16.017,23.112,28.320,31.792
132,15.343,22.412,27.651,31.206
133,16.668,23.796,28.928,32.290
134,16.059,23.156,28.298,31.807
135,15.685,22.653,27.779,31.215
136,15.681,22.881,27.901,31.403
137,15.813,23.087,28.295,31.699
138,15.801,22.959,28.161,31.845
139,16.139,23.221,28.358,31.816
140,15.800,22.967,28.208,31.617
141,15.734,22.765,27.789,31.326
142,16.368,23.408,28.710,32.102
143,15.304,22.447,27.500,30.983
144,16.310,23.545,28.834,32.358
145,15.578,22.761,27.863,31.343
146,16.383,23.386,28.439,31.909
147,15.845,22.935,28.152,31.874
148,15.673,22.774,27.926,31.676
149,15.948,23.048,28.219,31.671
150,15.730,22.772,27.902,31.365
151,15.969,22.984,28.152,31.521
152,15.440,22.593,27.670,31.107
153,15.818,22.925,27.958,31.439
154,16.046,23.163,28.215,31.890
155,15.692,22.925,28.072,31.709
156,16.021,23.028,28.260,31.716
157,15.540,22.837,28.029,31.477
158,15.347,22.448,27.604,31.075
159,15.816,22.772,27.783,31.304
160,15.042,22.148,27.333,31.051
161,15.229,22.314,27.415,30.933
162,15.780,22.798,27.851,31.343
163,15.750,22.657,27.802,31.266
164,15.472,22.596,27.774,31.217
165,15.832,22.932,28.041,31.501
166,15.169,22.131,27.306,30.706
167,15.999,23.083,28.104,31.613
168,15.435,22.510,27.714,31.275
169,15.888,22.920,28.022,31.494
170,15.420,22.534,27.585,31.063
171,16.066,23.174,28.290,31.733
172,15.516,22.691,27.981,31.506
173,15.727,22.778,27.856,31.341
174,16.097,23.097,28.167,31.697
175,15.238,22.419,27.539,31.016
176,15.848,22.934,28.176,31.740
177,15.267,22.416,27.484,30.881
178,16.117,23.211,28.363,31.830
179,15.411,22.468,27.767,31.174
180,16.238,23.289,28.413,32.057
181,15.283,22.434,27.518,31.185
182,16.283,23.520,28.576,31.977
183,16.130,23.177,28.324,31.812
184,15.218,22.336,27.285,30.695
185,16.110,23.104,28.279,31.722
186,15.687,22.751,27.940,31.312
187,16.626,23.435,28.601,31.960
188,15.553,22.803,28.046,31.454
189,15.841,22.917,27.955,31.455
190,15.453,22.613,27.844,31.235
191,16.537,23.729,28.892,32.428
192,16.516,23.760,28.821,32.190
193,15.901,22.930,28.023,31.547
194,15.681,22.720,27.855,31.326
195,15.873,22.858,28.031,31.551
196,15.972,23.147,28.212,31.643
197,15.580,22.569,27.694,31.249
198,15.460,22.611,27.697,31.138
199,15.312,22.406,27.624,31.143
200,16.369,23.526,28.706,32.179
