lambda_idx,t_1_ms,t_2_ms,t_3_ms,t_4_ms
82,15.189,22.342,27.548,31.002
83,15.871,23.119,28.300,31.824
84,15.553,22.979,28.272,31.673
85,14.927,22.204,27.474,30.830
86,15.041,22.338,27.651,30.958
87,16.403,23.670,28.917,32.371
88,14.886,22.164,27.608,31.070
89,16.059,23.389,28.994,32.397
90,15.119,22.827,28.253,31.718
91,15.790,23.301,28.835,32.348
92,15.678,23.199,28.642,32.104
93,16.267,23.684,29.326,32.998
94,15.562,23.275,28.851,32.390
95,15.517,23.345,28.983,32.679
96,15.419,23.367,29.036,32.763
97,15.410,23.420,29.171,33.019
98,15.244,23.403,29.384,33.305
99,15.294,23.575,29.716,33.569
100,15.888,24.532,30.718,34.746
101,16.037,24.586,30.878,34.881
102,16.126,25.045,31.593,35.656
103,16.465,25.932,32.978,37.441
104,16.482,26.585,34.271,38.913
105,15.983,26.915,35.097,39.908
106,16.947,28.270,36.570,41.394
107,17.174,28.966,37.144,42.001
108,16.988,29.118,37.410,42.492
109,17.421,29.585,38.032,43.122
110,16.712,28.562,37.270,42.341
111,16.750,28.211,36.727,41.836
112,16.972,28.189,36.577,41.383
113,16.390,27.350,35.449,40.284
114,16.472,27.123,35.063,39.940
115,16.952,27.277,35.170,40.015
116,15.679,26.384,34.199,38.998
117,16.093,26.543,34.353,39.412
118,16.233,26.562,34.135,38.850
119,15.658,25.372,32.723,37.250
120,15.335,24.506,31.342,35.598
121,15.644,24.267,30.965,35.069
122,15.669,24.003,30.108,33.876
123,15.658,23.581,29.235,32.978
124,15.696,23.519,29.146,32.731
125,15.702,23.159,28.551,32.153
126,15.620,23.121,28.506,31.918
127,15.809,23.283,28.535,32.034
128,15.738,23.061,28.304,31.719
129,15.667,22.916,28.264,31.597
130,15.544,22.857,28.067,31.544
131,16.050,23.377,28.643,32.036
132,15.292,22.651,28.011,31.515
133,16.637,23.952,29.256,32.521
134,16.068,23.358,28.597,32.152
135,15.649,22.858,28.097,31.453
136,15.696,22.988,28.245,31.708
137,15.753,23.203,28.502,31.904
138,15.844,23.127,28.369,32.068
139,16.156,23.348,28.692,32.163
140,15.798,23.099,28.401,31.922
141,15.653,22.866,28.155,31.597
142,16.346,23.711,28.957,32.453
143,15.323,22.541,27.758,31.311
144,16.325,23.770,29.056,32.627
145,15.586,22.821,28.183,31.557
146,16.315,23.516,28.777,32.233
147,15.797,23.089,28.471,32.094
148,15.649,22.948,28.362,31.937
149,15.950,23.201,28.531,31.875
150,15.694,22.856,28.202,31.522
151,15.923,23.249,28.478,31.784
152,15.432,22.654,27.994,31.394
153,15.778,23.006,28.254,31.758
154,16.029,23.299,28.624,31.960
155,15.662,23.156,28.540,31.876
156,15.915,23.250,28.558,32.007
157,15.530,23.032,28.322,31.781
158,15.240,22.608,27.814,31.221
159,15.790,22.868,28.163,31.541
160,15.080,22.245,27.737,31.332
161,15.281,22.451,27.747,31.275
162,15.744,22.898,28.196,31.555
163,15.695,22.836,28.104,31.580
164,15.490,22.730,28.051,31.506
165,15.822,22.982,28.309,31.772
166,15.161,22.329,27.619,31.082
167,15.991,23.228,28.508,31.911
168,15.431,22.626,28.085,31.552
169,15.935,23.051,28.403,31.819
170,15.408,22.589,27.958,31.404
171,16.012,23.231,28.687,32.024
172,15.577,22.840,28.247,31.701
173,15.674,22.889,28.194,31.576
174,16.056,23.313,28.549,32.029
175,15.244,22.492,27.862,31.268
176,15.840,23.063,28.356,32.005
177,15.292,22.549,27.805,31.229
178,16.168,23.465,28.690,32.003
179,15.362,22.643,28.001,31.379
180,16.314,23.530,28.716,32.232
181,15.273,22.558,27.832,31.403
182,16.289,23.534,28.835,32.336
183,16.127,23.359,28.585,32.001
184,15.174,22.368,27.638,31.074
185,16.015,23.358,28.555,32.001
186,15.719,22.983,28.217,31.562
187,16.571,23.618,28.852,32.235
188,15.572,22.914,28.341,31.756
189,15.827,23.138,28.326,31.692
190,15.444,22.758,28.101,31.554
191,16.490,23.892,29.202,32.677
192,16.506,23.870,29.121,32.540
193,15.843,23.018,28.358,31.795
194,15.627,22.867,28.190,31.613
195,15.833,23.053,28.373,31.729
196,16.007,23.246,28.485,31.929
197,15.491,22.807,28.003,31.558
198,15.526,22.723,28.081,31.400
199,15.349,22.583,27.885,31.364
200,16.390,23.628,29.049,32.411
