lambda_idx,t_1_ms,t_2_ms,t_3_ms,t_4_ms
145,15.557,22.609,28.152,31.540
146,16.386,23.327,28.774,32.256
147,15.835,22.808,28.451,32.114
148,15.682,22.612,28.259,31.915
149,15.969,23.013,28.460,31.935
150,15.729,22.600,28.142,31.533
151,15.978,22.888,28.438,31.773
152,15.415,22.372,27.930,31.424
153,15.881,22.791,28.234,31.715
154,16.042,23.024,28.431,32.058
155,15.661,22.880,28.426,31.974
156,15.994,22.977,28.504,32.053
157,15.481,22.766,28.318,31.720
158,15.291,22.274,27.810,31.345
159,15.742,22.674,28.114,31.574
160,14.999,22.031,27.742,31.348
161,15.237,22.115,27.665,31.144
162,15.756,22.644,28.139,31.568
163,15.758,22.578,28.119,31.591
164,15.524,22.453,28.022,31.526
165,15.752,22.760,28.261,31.745
166,15.158,22.008,27.521,30.921
167,16.024,22.936,28.347,31.864
168,15.496,22.312,27.994,31.565
169,15.892,22.762,28.221,31.743
170,15.518,22.285,27.922,31.356
171,16.068,22.986,28.587,31.969
172,15.540,22.582,28.211,31.747
173,15.719,22.647,28.103,31.592
174,16.116,23.051,28.513,31.919
175,15.238,22.240,27.842,31.355
176,15.832,22.827,28.477,31.903
177,15.237,22.161,27.761,31.241
178,16.227,23.205,28.563,32.006
179,15.442,22.381,28.015,31.434
180,16.220,23.169,28.717,32.207
181,15.379,22.300,27.842,31.354
182,16.291,23.151,28.780,32.315
183,16.114,22.977,28.552,32.160
184,15.138,22.071,27.438,30.949
185,16.090,23.045,28.447,32.040
186,15.760,22.640,28.088,31.645
187,16.594,23.392,28.797,32.265
188,15.569,22.646,28.247,31.646
189,15.789,22.797,28.238,31.698
190,15.460,22.405,28.020,31.483
191,16.508,23.615,29.166,32.667
192,16.477,23.616,29.067,32.533
193,15.897,22.756,28.275,31.822
194,15.722,22.655,28.040,31.570
195,15.847,22.858,28.290,31.783
196,16.026,22.888,28.415,31.952
197,15.562,22.441,27.984,31.515
198,15.513,22.392,27.978,31.404
199,15.350,22.310,27.862,31.420
200,16.392,23.371,28.932,32.446
