lambda_idx,t_1_ms,t_2_ms,t_3_ms,t_4_ms
59,15.962,22.723,27.883,31.402
60,15.514,22.347,27.500,30.871
61,16.118,23.026,28.177,31.677
62,15.963,22.782,27.890,31.313
63,16.068,22.907,28.171,31.652
64,16.427,23.289,28.527,31.932
65,16.079,22.991,28.066,31.461
66,16.434,23.294,28.502,31.893
67,16.296,23.164,28.253,31.598
68,16.124,22.962,27.986,31.457
69,16.117,23.089,28.207,31.557
70,16.117,22.966,28.050,31.464
71,15.381,22.311,27.438,30.841
72,15.704,22.557,27.619,31.034
73,16.354,23.143,28.290,31.954
74,15.815,22.600,27.653,31.061
75,16.114,22.972,28.152,31.581
76,16.093,22.990,28.158,31.858
77,15.903,22.776,27.816,31.351
78,17.153,24.005,29.267,32.790
79,15.684,22.625,27.838,31.441
80,15.520,22.481,27.586,31.068
81,16.441,23.344,28.613,31.977
82,15.518,22.358,27.487,30.931
83,16.339,23.087,28.199,31.655
84,15.832,23.039,28.225,31.762
85,15.288,22.196,27.378,30.824
86,15.391,22.254,27.421,31.015
87,16.760,23.608,28.765,32.263
88,15.204,22.188,27.469,30.947
89,16.448,23.414,28.834,32.276
90,15.467,22.765,28.036,31.584
91,16.140,23.281,28.595,32.100
92,16.028,23.098,28.265,31.918
93,16.545,23.627,29.041,32.613
94,15.876,23.172,28.518,32.150
95,15.875,23.165,28.743,32.358
96,15.769,23.288,28.707,32.387
97,15.706,23.284,28.881,32.587
98,15.530,23.296,29.104,32.887
99,15.606,23.439,29.616,33.391
100,16.340,24.522,30.813,34.788
101,16.301,24.642,31.065,35.193
102,16.523,25.010,31.685,35.900
103,16.765,25.648,32.603,37.006
104,16.682,25.740,32.974,37.477
105,16.015,25.592,33.068,37.683
106,16.958,26.586,34.162,38.896
107,17.127,26.904,34.710,39.504
108,16.885,26.989,35.086,40.054
109,17.381,27.637,35.715,40.870
110,16.706,26.836,34.859,39.841
111,16.744,26.438,34.136,39.035
112,16.938,26.289,33.688,38.365
113,16.347,25.402,32.444,37.026
114,16.521,25.381,32.148,36.546
115,17.017,25.638,32.413,36.860
116,15.760,24.437,31.256,35.614
117,16.031,24.680,31.458,36.185
118,16.278,25.117,31.846,36.087
119,15.808,24.294,31.041,35.185
120,15.522,23.781,30.079,34.301
121,15.938,23.850,30.103,34.266
122,15.949,23.570,29.561,33.381
123,15.916,23.444,28.905,32.699
124,16.081,23.432,28.811,32.415
125,15.968,23.113,28.394,31.938
126,15.917,23.092,28.413,31.816
127,16.193,23.095,28.388,31.943
128,16.074,22.952,28.196,31.746
129,16.028,22.971,28.044,31.580
130,15.847,22.734,27.892,31.483
131,16.393,23.335,28.502,31.969
132,15.680,22.648,27.879,31.402
133,16.964,23.941,29.096,32.511
134,16.436,23.225,28.437,32.003
135,15.996,22.901,27.906,31.431
136,16.016,22.898,28.169,31.577
137,16.108,23.106,28.384,31.944
138,16.158,23.091,28.386,31.859
139,16.460,23.373,28.635,32.045
140,16.143,23.112,28.276,31.812
141,16.072,22.850,28.025,31.472
142,16.734,23.689,28.985,32.303
143,15.641,22.551,27.741,31.295
144,16.686,23.790,28.948,32.501
145,15.864,22.867,28.040,31.414
146,16.718,23.538,28.687,32.165
147,16.131,23.109,28.425,32.042
148,15.961,22.917,28.178,31.801
149,16.277,23.237,28.411,31.847
150,16.006,22.940,28.109,31.533
151,16.298,23.166,28.349,31.800
152,15.801,22.710,27.849,31.347
153,16.154,23.011,28.157,31.688
154,16.415,23.357,28.463,31.971
155,16.014,23.127,28.278,31.839
156,16.305,23.189,28.471,31.930
157,15.816,23.008,28.233,31.701
158,15.659,22.648,27.688,31.246
159,16.100,22.989,28.097,31.499
160,15.326,22.365,27.633,31.163
161,15.517,22.424,27.619,31.139
162,16.104,22.948,28.061,31.530
163,16.066,22.907,27.975,31.466
164,15.823,22.792,27.973,31.411
165,16.206,23.117,28.174,31.750
166,15.466,22.285,27.358,30.925
167,16.367,23.211,28.256,31.868
168,15.767,22.650,27.901,31.557
169,16.293,23.108,28.269,31.650
170,15.767,22.682,27.815,31.193
171,16.407,23.273,28.535,31.983
172,15.875,22.874,28.167,31.727
173,16.040,22.962,28.141,31.471
174,16.469,23.358,28.358,31.936
175,15.591,22.497,27.781,31.278
176,16.185,23.102,28.312,31.883
177,15.595,22.459,27.665,31.140
178,16.534,23.420,28.524,31.995
179,15.778,22.700,27.926,31.401
180,16.551,23.518,28.633,32.099
181,15.728,22.540,27.775,31.351
182,16.637,23.549,28.761,32.195
183,16.433,23.373,28.505,32.038
184,15.523,22.407,27.542,30.931
185,16.395,23.288,28.452,32.008
186,16.060,22.985,28.147,31.610
187,16.932,23.608,28.774,32.123
188,15.910,22.928,28.205,31.667
189,16.192,23.059,28.210,31.718
190,15.843,22.802,28.063,31.464
191,16.817,23.874,29.110,32.616
192,16.823,23.892,28.971,32.367
193,16.213,23.097,28.267,31.655
194,16.002,22.804,28.044,31.504
195,16.179,23.033,28.259,31.778
196,16.284,23.135,28.365,31.906
197,15.807,22.810,27.926,31.510
198,15.843,22.744,27.938,31.358
199,15.675,22.563,27.782,31.408
200,16.731,23.648,28.940,32.374
