lambda_idx,t_1_ms,t_2_ms,t_3_ms,t_4_ms
56,15.142,22.248,27.488,31.076
57,15.833,23.261,28.442,32.027
58,16.250,23.232,28.272,31.902
59,15.623,22.746,27.892,31.776
60,15.199,22.350,27.549,31.097
61,15.793,22.988,28.222,31.823
62,15.737,22.803,27.996,31.563
63,15.767,22.994,28.188,31.813
64,16.126,23.288,28.580,32.211
65,15.892,22.950,28.072,31.608
66,16.227,23.289,28.469,32.124
67,16.047,23.148,28.296,31.894
68,15.796,22.986,28.119,31.689
69,15.903,23.107,28.220,31.869
70,15.858,22.966,28.251,31.753
71,15.190,22.235,27.505,31.032
72,15.450,22.551,27.703,31.379
73,16.028,23.042,28.365,32.093
74,15.540,22.601,27.734,31.278
75,15.799,22.911,28.114,31.795
76,15.797,22.955,28.288,32.009
77,15.618,22.809,27.899,31.664
78,16.889,24.007,29.267,32.958
79,15.347,22.644,27.872,31.634
80,15.238,22.496,27.703,31.395
81,16.188,23.289,28.666,32.272
82,15.241,22.403,27.546,31.099
83,15.999,23.079,28.253,31.928
84,15.646,23.021,28.297,31.933
85,15.006,22.177,27.358,31.148
86,15.064,22.284,27.533,31.176
87,16.544,23.687,28.892,32.559
88,14.993,22.313,27.506,31.299
89,16.120,23.453,28.924,32.733
90,15.262,22.912,28.339,32.069
91,15.952,23.440,28.858,32.676
92,15.790,23.239,28.687,32.497
93,16.411,23.789,29.411,33.331
94,15.749,23.412,28.911,32.931
95,15.653,23.486,29.226,33.277
96,15.599,23.554,29.397,33.446
97,15.543,23.726,29.548,33.745
98,15.449,23.852,30.019,34.389
99,15.475,24.031,30.343,34.926
100,16.101,24.952,31.355,35.919
101,16.188,25.118,31.575,36.251
102,16.334,25.722,32.496,37.648
103,16.756,26.895,34.449,39.987
104,16.851,28.054,36.082,41.438
105,16.485,28.767,36.621,41.938
106,17.514,29.988,37.845,43.163
107,17.770,30.489,38.304,43.488
108,17.663,30.807,38.553,43.869
109,18.140,31.380,39.090,44.507
110,17.233,30.360,38.246,43.636
111,17.231,29.913,37.745,43.073
112,17.509,29.676,37.442,42.843
113,16.881,28.723,36.112,41.316
114,16.969,28.418,35.813,40.914
115,17.377,28.587,35.982,40.974
116,16.166,27.733,35.070,40.325
117,16.474,27.860,35.347,40.673
118,16.496,27.484,35.060,40.347
119,15.858,25.962,33.410,38.572
120,15.458,24.624,31.490,36.295
121,15.764,24.164,30.574,35.156
122,15.714,23.755,29.769,33.836
123,15.694,23.593,29.082,33.010
124,15.807,23.495,29.003,32.846
125,15.764,23.159,28.542,32.287
126,15.709,23.130,28.429,32.125
127,16.002,23.217,28.527,32.166
128,15.744,22.980,28.383,31.990
129,15.804,22.951,28.276,31.867
130,15.613,22.842,28.096,31.816
131,16.200,23.347,28.513,32.301
132,15.442,22.644,27.951,31.629
133,16.794,24.028,29.262,32.751
134,16.141,23.360,28.582,32.252
135,15.762,22.745,28.017,31.650
136,15.767,22.882,28.121,31.856
137,15.925,23.301,28.476,32.237
138,15.930,22.989,28.414,32.252
139,16.171,23.354,28.628,32.431
140,15.859,23.123,28.379,32.149
141,15.820,22.821,28.067,31.677
142,16.466,23.723,28.992,32.653
143,15.401,22.523,27.875,31.392
144,16.384,23.775,28.992,32.746
145,15.643,22.897,28.205,31.764
146,16.475,23.584,28.710,32.370
147,15.892,23.077,28.474,32.347
148,15.739,22.848,28.173,32.124
149,15.996,23.206,28.452,31.979
150,15.799,22.844,28.098,31.658
151,16.014,23.203,28.341,32.025
152,15.568,22.710,27.880,31.572
153,15.937,23.002,28.261,31.942
154,16.135,23.294,28.494,32.117
155,15.771,23.072,28.391,32.138
156,16.088,23.223,28.506,32.166
157,15.540,23.036,28.259,31.850
158,15.358,22.625,27.849,31.459
159,15.874,22.881,28.161,31.723
160,15.123,22.278,27.701,31.427
161,15.335,22.441,27.712,31.388
162,15.845,23.015,28.176,31.733
163,15.709,22.820,28.077,31.714
164,15.511,22.713,28.028,31.690
165,15.915,23.038,28.324,31.886
166,15.240,22.326,27.474,31.149
167,16.087,23.196,28.415,32.031
168,15.504,22.691,27.972,31.710
169,15.999,23.080,28.337,31.929
170,15.499,22.601,27.853,31.487
171,16.184,23.142,28.548,32.199
172,15.557,22.878,28.246,31.819
173,15.751,22.923,28.107,31.803
174,16.181,23.283,28.563,32.080
175,15.358,22.478,27.761,31.422
176,15.949,23.096,28.502,32.144
177,15.361,22.502,27.790,31.392
178,16.255,23.436,28.653,32.238
179,15.505,22.643,27.942,31.645
180,16.349,23.473,28.750,32.338
181,15.432,22.614,27.807,31.598
182,16.331,23.540,28.823,32.408
183,16.149,23.369,28.617,32.300
184,15.202,22.338,27.574,31.233
185,16.092,23.245,28.539,32.135
186,15.808,22.981,28.222,31.767
187,16.660,23.571,28.860,32.458
188,15.638,22.904,28.247,31.968
189,15.928,23.064,28.222,31.880
190,15.576,22.740,27.994,31.605
191,16.684,23.932,29.196,32.824
192,16.620,23.919,29.048,32.729
193,15.887,23.009,28.267,31.879
194,15.771,22.834,28.117,31.644
195,15.884,23.136,28.336,31.935
196,16.148,23.190,28.476,32.095
197,15.643,22.753,28.002,31.709
198,15.550,22.736,28.001,31.578
199,15.452,22.541,27.839,31.524
200,16.411,23.607,28.914,32.641
