lambda_idx,t_1_ms,t_2_ms,t_3_ms,t_4_ms
83,16.181,23.001,27.970,31.615
84,15.734,22.905,28.085,31.644
85,15.144,22.146,27.189,30.801
86,15.246,22.251,27.267,30.914
87,16.668,23.667,28.677,32.329
88,15.111,22.351,27.407,30.954
89,16.298,23.324,28.722,32.436
90,15.329,22.813,28.048,31.775
91,15.993,23.295,28.669,32.425
92,15.873,23.134,28.412,32.196
93,16.534,23.703,29.135,33.093
94,15.778,23.281,28.770,32.631
95,15.821,23.405,28.943,32.939
96,15.697,23.454,28.996,33.160
97,15.693,23.603,29.345,33.533
98,15.574,23.706,29.695,34.150
99,15.577,24.033,30.251,34.781
100,16.367,25.188,31.736,36.571
101,16.468,25.543,32.382,37.258
102,16.650,26.267,33.515,38.781
103,16.970,27.532,34.931,40.336
104,17.062,28.009,35.379,40.844
105,16.659,28.063,35.434,41.200
106,17.647,29.278,36.705,42.803
107,17.865,29.756,37.309,43.531
108,17.542,29.801,37.369,44.145
109,17.867,30.172,38.077,44.898
110,17.054,28.980,37.128,44.127
111,16.930,28.097,36.083,42.839
112,17.185,27.998,35.566,42.189
113,16.652,27.405,34.881,41.041
114,16.824,27.551,35.205,40.984
115,17.284,28.014,35.700,41.311
116,16.102,27.030,34.850,40.002
117,16.244,26.705,34.217,40.130
118,16.336,25.910,32.650,38.425
119,15.728,24.370,30.795,35.873
120,15.456,23.494,29.494,34.166
121,15.734,23.496,29.369,33.757
122,15.766,23.300,29.021,33.038
123,15.710,23.322,28.586,32.506
124,15.925,23.346,28.544,32.476
125,15.895,23.056,28.235,31.962
126,15.797,23.078,28.198,31.933
127,16.075,23.036,28.249,31.871
128,15.940,22.857,28.052,31.640
129,15.967,22.933,27.966,31.530
130,15.747,22.733,27.740,31.442
131,16.290,23.131,28.328,31.992
132,15.507,22.585,27.600,31.413
133,16.870,23.864,28.993,32.375
134,16.192,23.277,28.326,31.938
135,15.934,22.691,27.716,31.329
136,15.908,22.774,27.867,31.499
137,16.089,23.024,28.097,31.813
138,16.080,22.960,28.063,31.909
139,16.364,23.250,28.424,31.934
140,15.951,23.035,28.113,31.777
141,15.884,22.824,27.818,31.415
142,16.522,23.590,28.684,32.315
143,15.515,22.433,27.480,31.204
144,16.546,23.532,28.761,32.374
145,15.801,22.754,27.786,31.491
146,16.510,23.416,28.516,32.068
147,16.062,22.991,28.196,31.892
148,15.876,22.833,27.956,31.763
149,16.129,23.091,28.162,31.856
150,15.939,22.755,27.880,31.463
151,16.116,23.069,28.165,31.778
152,15.658,22.457,27.767,31.239
153,15.961,22.989,27.959,31.498
154,16.281,23.125,28.228,31.762
155,15.942,22.972,28.099,31.780
156,16.151,23.131,28.392,31.895
157,15.683,22.869,28.038,31.549
158,15.520,22.459,27.445,31.063
159,15.981,22.773,27.800,31.460
160,15.247,22.148,27.411,31.176
161,15.472,22.313,27.415,31.097
162,16.009,22.760,27.846,31.452
163,15.903,22.738,27.767,31.354
164,15.678,22.650,27.668,31.377
165,16.078,22.951,27.961,31.563
166,15.367,22.169,27.229,30.904
167,16.209,23.028,28.099,31.622
168,15.642,22.500,27.664,31.429
169,16.160,22.890,27.960,31.592
170,15.613,22.463,27.557,31.167
171,16.244,23.143,28.267,31.884
172,15.717,22.692,27.849,31.609
173,15.920,22.705,27.791,31.416
174,16.280,23.126,28.233,31.757
175,15.462,22.453,27.509,31.112
176,16.049,22.992,28.139,31.877
177,15.497,22.312,27.447,31.154
178,16.420,23.252,28.333,31.972
179,15.621,22.560,27.648,31.205
180,16.492,23.390,28.509,32.107
181,15.534,22.468,27.552,31.267
182,16.527,23.444,28.454,32.142
183,16.379,23.171,28.299,31.936
184,15.392,22.184,27.285,30.831
185,16.243,23.213,28.217,31.873
186,15.937,22.808,27.801,31.406
187,16.831,23.519,28.491,32.152
188,15.676,22.865,28.072,31.516
189,15.970,22.909,27.942,31.588
190,15.701,22.527,27.777,31.424
191,16.726,23.741,28.828,32.513
192,16.700,23.755,28.744,32.349
193,16.102,22.903,28.025,31.629
194,15.844,22.716,27.815,31.460
195,16.105,22.927,28.054,31.642
196,16.268,23.047,28.115,31.818
197,15.683,22.597,27.786,31.442
198,15.696,22.643,27.680,31.292
199,15.497,22.430,27.611,31.287
200,16.521,23.504,28.596,32.267
