lambda_idx,t_1_ms,t_2_ms,t_3_ms,t_4_ms
118,16.100,25.334,31.847,36.131
119,15.480,24.252,30.582,34.770
120,15.180,23.390,29.275,33.282
121,15.552,23.381,29.240,33.199
122,15.619,23.250,28.917,32.744
123,15.651,23.175,28.676,32.228
124,15.715,23.249,28.650,32.252
125,15.621,23.064,28.386,31.802
126,15.638,23.029,28.243,31.782
127,15.903,23.133,28.353,31.896
128,15.757,22.901,28.169,31.698
129,15.689,22.841,28.055,31.545
130,15.559,22.794,27.881,31.365
131,16.072,23.212,28.498,31.961
132,15.395,22.533,27.776,31.299
133,16.632,23.927,29.003,32.476
134,16.122,23.225,28.427,31.949
135,15.742,22.744,27.779,31.392
136,15.710,22.852,28.011,31.460
137,15.794,23.131,28.288,31.775
138,15.898,23.058,28.250,31.895
139,16.192,23.340,28.474,31.990
140,15.818,22.998,28.200,31.746
141,15.745,22.847,27.912,31.397
142,16.379,23.632,28.825,32.309
143,15.339,22.446,27.672,31.202
144,16.382,23.690,28.916,32.438
145,15.697,22.824,27.988,31.494
146,16.391,23.557,28.622,32.040
147,15.860,23.009,28.267,31.974
148,15.700,22.841,28.064,31.701
149,15.950,23.136,28.275,31.813
150,15.777,22.884,27.979,31.349
151,15.975,23.147,28.312,31.712
152,15.517,22.574,27.774,31.222
153,15.803,22.971,28.076,31.582
154,16.144,23.275,28.324,31.758
155,15.688,23.065,28.217,31.765
156,15.977,23.175,28.309,31.856
157,15.524,22.879,28.140,31.603
158,15.316,22.540,27.624,31.085
159,15.779,22.870,27.942,31.435
160,15.144,22.207,27.603,31.085
161,15.286,22.372,27.449,31.063
162,15.845,22.809,27.998,31.408
163,15.840,22.848,27.921,31.429
164,15.483,22.689,27.833,31.324
165,15.784,23.009,28.196,31.587
166,15.214,22.217,27.323,30.826
167,15.999,23.088,28.241,31.733
168,15.484,22.529,27.845,31.449
169,15.946,22.989,28.145,31.576
170,15.457,22.570,27.712,31.203
171,16.073,23.168,28.385,31.907
172,15.594,22.825,27.988,31.570
173,15.723,22.797,27.920,31.474
174,16.117,23.207,28.382,31.820
175,15.205,22.354,27.607,31.096
176,15.802,23.005,28.301,31.837
177,15.281,22.397,27.632,31.118
178,16.322,23.325,28.430,31.813
179,15.368,22.600,27.806,31.385
180,16.289,23.329,28.584,32.073
181,15.351,22.550,27.699,31.222
182,16.343,23.413,28.627,32.084
183,16.205,23.256,28.412,31.915
184,15.202,22.246,27.334,30.870
185,16.148,23.187,28.355,31.885
186,15.704,22.841,28.034,31.471
187,16.609,23.497,28.660,32.145
188,15.555,22.832,28.051,31.608
189,15.881,22.966,28.126,31.590
190,15.477,22.643,27.925,31.371
191,16.547,23.796,28.973,32.580
192,16.546,23.807,28.906,32.303
193,15.949,22.977,28.146,31.691
194,15.701,22.801,27.880,31.441
195,15.884,23.051,28.138,31.684
196,16.088,23.128,28.375,31.782
197,15.526,22.725,27.878,31.385
198,15.503,22.667,27.831,31.248
199,15.317,22.435,27.764,31.310
200,16.359,23.544,28.795,32.292
