lambda_idx,t_1_ms,t_2_ms,t_3_ms,t_4_ms
132,15.511,22.576,27.989,31.701
133,16.848,23.936,29.291,32.671
134,16.208,23.288,28.673,32.295
135,15.844,22.813,28.219,31.711
136,15.908,22.892,28.304,31.728
137,16.000,23.122,28.518,32.051
138,16.047,22.932,28.514,32.203
139,16.332,23.266,28.744,32.288
140,15.950,23.104,28.516,32.014
141,15.910,22.819,28.100,31.656
142,16.535,23.629,29.027,32.554
143,15.504,22.490,27.870,31.366
144,16.532,23.667,29.220,32.658
145,15.749,22.821,28.245,31.729
146,16.551,23.556,28.804,32.345
147,16.010,23.089,28.556,32.236
148,15.829,22.912,28.287,31.933
149,16.152,23.153,28.426,32.070
150,15.897,22.808,28.150,31.646
151,16.147,23.189,28.519,32.022
152,15.598,22.626,27.988,31.528
153,15.979,22.943,28.328,31.847
154,16.221,23.293,28.584,32.165
155,15.864,23.088,28.515,31.927
156,16.119,23.169,28.617,32.176
157,15.653,22.858,28.330,31.867
158,15.447,22.607,27.825,31.296
159,15.895,22.911,28.244,31.600
160,15.236,22.276,27.857,31.449
161,15.381,22.353,27.764,31.142
162,15.947,22.918,28.133,31.660
163,15.887,22.801,28.171,31.670
164,15.674,22.687,28.138,31.702
165,15.941,22.945,28.306,31.784
166,15.257,22.180,27.580,31.065
167,16.164,23.072,28.503,31.831
168,15.595,22.563,27.971,31.600
169,16.042,23.029,28.339,31.852
170,15.655,22.631,27.919,31.456
171,16.145,23.270,28.643,32.078
172,15.721,22.781,28.287,31.871
173,15.859,22.873,28.152,31.665
174,16.237,23.171,28.587,32.119
175,15.427,22.441,27.914,31.359
176,15.980,23.013,28.513,32.063
177,15.479,22.482,27.869,31.342
178,16.407,23.358,28.762,32.177
179,15.585,22.618,28.095,31.568
180,16.418,23.476,28.800,32.390
181,15.586,22.529,27.830,31.581
182,16.515,23.493,28.845,32.335
183,16.339,23.368,28.585,32.089
184,15.318,22.259,27.695,31.085
185,16.268,23.233,28.522,32.199
186,15.865,22.879,28.256,31.732
187,16.791,23.612,28.908,32.390
188,15.707,22.900,28.369,31.770
189,15.983,22.985,28.338,31.800
190,15.650,22.706,28.125,31.676
191,16.756,23.833,29.252,32.788
192,16.703,23.789,29.142,32.662
193,16.071,22.998,28.271,31.896
194,15.849,22.812,28.129,31.648
195,16.028,23.034,28.358,31.963
196,16.188,23.188,28.478,32.049
197,15.669,22.717,28.027,31.645
198,15.687,22.594,28.050,31.499
199,15.463,22.468,27.982,31.557
200,16.534,23.575,29.077,32.601
