lambda_idx,t_1_ms,t_2_ms,t_3_ms,t_4_ms
107,16.704,25.785,32.482,37.423
108,16.472,25.623,32.396,37.496
109,16.887,26.020,32.710,37.590
110,16.221,25.229,31.783,36.540
111,16.283,25.013,31.316,36.042
112,16.537,25.236,31.351,36.040
113,15.999,24.586,30.799,35.381
114,16.242,24.935,31.089,35.771
115,16.725,25.373,31.701,36.460
116,15.446,24.358,30.728,35.443
117,15.821,24.506,30.726,35.490
118,16.072,24.656,30.536,34.883
119,15.456,23.716,29.460,33.671
120,15.212,23.042,28.598,32.620
121,15.601,23.203,28.815,32.731
122,15.629,23.194,28.573,32.341
123,15.715,23.104,28.228,31.961
124,15.793,23.134,28.415,31.990
125,15.779,22.917,28.072,31.633
126,15.654,22.939,27.995,31.592
127,15.972,23.059,28.039,31.660
128,15.819,22.832,27.910,31.517
129,15.819,22.843,27.749,31.329
130,15.672,22.714,27.615,31.206
131,16.178,23.239,28.128,31.700
132,15.442,22.483,27.454,31.139
133,16.720,23.839,28.819,32.309
134,16.174,23.251,28.139,31.794
135,15.752,22.700,27.631,31.279
136,15.779,22.878,27.789,31.298
137,15.909,23.068,28.017,31.783
138,15.978,22.948,27.979,31.762
139,16.291,23.279,28.210,31.826
140,15.918,23.058,28.022,31.687
141,15.807,22.828,27.687,31.254
142,16.473,23.633,28.535,32.099
143,15.417,22.443,27.483,30.944
144,16.429,23.665,28.754,32.318
145,15.663,22.823,27.774,31.323
146,16.504,23.439,28.313,31.986
147,15.965,23.065,28.062,31.816
148,15.835,22.872,27.838,31.570
149,16.048,23.124,27.994,31.703
150,15.808,22.856,27.744,31.370
151,16.011,23.058,27.949,31.562
152,15.596,22.561,27.470,31.143
153,15.925,22.983,27.843,31.498
154,16.150,23.160,28.132,31.751
155,15.857,23.048,28.031,31.680
156,16.116,23.210,28.158,31.858
157,15.616,22.869,27.879,31.558
158,15.336,22.554,27.479,30.955
159,15.903,22.882,27.675,31.344
160,15.167,22.224,27.279,31.028
161,15.320,22.333,27.325,30.888
162,15.878,22.805,27.744,31.301
163,15.870,22.805,27.756,31.301
164,15.608,22.703,27.672,31.220
165,15.902,23.016,27.917,31.522
166,15.232,22.244,27.108,30.774
167,16.136,23.141,28.091,31.678
168,15.563,22.566,27.644,31.298
169,16.080,23.004,28.011,31.527
170,15.582,22.496,27.510,31.138
171,16.157,23.328,28.231,31.744
172,15.625,22.785,27.849,31.411
173,15.790,22.736,27.690,31.291
174,16.251,23.160,28.174,31.713
175,15.422,22.428,27.427,31.063
176,16.049,23.063,28.063,31.668
177,15.391,22.398,27.397,30.984
178,16.335,23.308,28.231,31.821
179,15.530,22.684,27.556,31.230
180,16.335,23.343,28.438,31.943
181,15.425,22.540,27.453,31.222
182,16.401,23.451,28.447,32.029
183,16.275,23.270,28.181,31.782
184,15.340,22.234,27.263,30.737
185,16.219,23.235,28.222,31.802
186,15.841,22.790,27.813,31.402
187,16.680,23.538,28.420,31.954
188,15.633,22.854,27.869,31.449
189,15.889,22.903,27.860,31.493
190,15.600,22.601,27.678,31.274
191,16.596,23.782,28.792,32.527
192,16.576,23.813,28.699,32.267
193,16.003,23.015,27.958,31.548
194,15.764,22.814,27.711,31.392
195,15.926,23.008,27.937,31.560
196,16.104,23.108,28.049,31.724
197,15.659,22.598,27.693,31.301
198,15.597,22.630,27.665,31.157
199,15.390,22.494,27.489,31.181
200,16.483,23.528,28.571,32.178
