lambda_idx,t_1_ms,t_2_ms,t_3_ms,t_4_ms
97,15.588,23.147,28.929,32.913
98,15.439,23.177,29.205,33.179
99,15.506,23.339,29.394,33.438
100,16.187,24.297,30.427,34.521
101,16.280,24.243,30.514,34.653
102,16.365,24.677,31.040,35.281
103,16.675,25.358,32.043,36.676
104,16.615,25.776,33.001,37.860
105,16.107,26.073,33.698,38.628
106,17.034,27.203,35.057,40.377
107,17.169,27.703,35.807,41.006
108,17.025,27.914,36.197,41.529
109,17.448,28.544,36.817,42.028
110,16.750,27.603,35.847,40.989
111,16.786,27.326,35.289,40.378
112,17.097,27.472,35.379,40.277
113,16.539,26.783,34.539,39.249
114,16.725,26.730,34.435,39.220
115,17.142,27.093,34.620,39.363
116,15.994,26.046,33.647,38.426
117,16.280,26.256,34.033,39.097
118,16.483,26.488,34.240,39.066
119,15.979,25.693,33.126,37.817
120,15.708,24.837,31.994,36.275
121,15.994,24.702,31.566,35.965
122,15.965,24.076,30.499,34.657
123,15.862,23.527,29.486,33.413
124,15.938,23.406,29.059,32.848
125,15.871,22.919,28.334,32.211
126,15.826,22.896,28.285,32.007
127,16.022,22.947,28.368,31.929
128,15.875,22.778,28.175,31.771
129,15.904,22.801,28.007,31.619
130,15.801,22.647,27.860,31.505
131,16.320,23.119,28.373,32.085
132,15.515,22.348,27.741,31.453
133,16.904,23.647,29.034,32.528
134,16.269,23.043,28.296,32.002
135,15.868,22.639,27.878,31.473
136,15.869,22.631,27.999,31.599
137,16.004,22.938,28.228,31.963
138,16.085,22.788,28.177,32.005
139,16.362,23.160,28.432,32.108
140,15.944,22.932,28.311,31.827
141,15.951,22.686,27.897,31.478
142,16.597,23.527,28.722,32.393
143,15.519,22.342,27.622,31.255
144,16.527,23.405,28.900,32.517
145,15.765,22.627,27.970,31.536
146,16.628,23.309,28.634,32.224
147,16.061,22.847,28.285,32.119
148,15.858,22.665,28.122,31.792
149,16.094,22.965,28.251,31.926
150,15.969,22.699,27.955,31.550
151,16.108,22.918,28.182,31.737
152,15.696,22.413,27.760,31.407
153,16.006,22.806,28.115,31.708
154,16.227,22.962,28.347,32.019
155,15.895,22.950,28.305,31.891
156,16.175,22.958,28.334,32.019
157,15.676,22.781,28.147,31.795
158,15.498,22.347,27.573,31.304
159,15.982,22.734,27.900,31.571
160,15.243,22.036,27.583,31.243
161,15.483,22.251,27.532,31.144
162,15.939,22.665,27.926,31.619
163,15.969,22.580,27.908,31.603
164,15.707,22.500,27.880,31.496
165,16.082,22.824,28.159,31.742
166,15.386,22.067,27.335,30.952
167,16.213,22.935,28.262,31.792
168,15.698,22.348,27.810,31.539
169,16.083,22.759,28.119,31.711
170,15.657,22.408,27.779,31.337
171,16.250,23.015,28.353,31.862
172,15.778,22.664,28.076,31.771
173,15.918,22.619,27.972,31.494
174,16.358,22.983,28.290,32.014
175,15.472,22.272,27.624,31.246
176,16.059,22.799,28.270,31.954
177,15.518,22.246,27.505,31.159
178,16.416,23.201,28.443,32.024
179,15.606,22.401,27.776,31.434
180,16.424,23.165,28.599,32.181
181,15.581,22.283,27.616,31.441
182,16.541,23.380,28.688,32.381
183,16.346,23.107,28.370,31.970
184,15.372,22.132,27.384,31.054
185,16.324,23.017,28.406,31.924
186,15.917,22.723,28.015,31.664
187,16.774,23.330,28.616,32.244
188,15.741,22.573,28.127,31.778
189,16.028,22.757,28.070,31.700
190,15.689,22.563,27.870,31.551
191,16.716,23.596,29.042,32.737
192,16.723,23.675,28.865,32.435
193,16.103,22.817,28.075,31.800
194,15.905,22.652,27.870,31.582
195,16.018,22.796,28.143,31.761
196,16.234,22.984,28.199,31.896
197,15.741,22.489,27.855,31.544
198,15.723,22.482,27.756,31.404
199,15.560,22.323,27.669,31.385
200,16.573,23.330,28.676,32.455
