lambda_idx,t_1_ms,t_2_ms,t_3_ms,t_4_ms
169,15.874,22.889,28.158,31.563
170,15.400,22.492,27.743,31.233
171,16.049,23.258,28.456,31.802
172,15.531,22.702,28.063,31.641
173,15.653,22.756,27.949,31.434
174,16.085,23.231,28.286,31.816
175,15.199,22.447,27.633,31.154
176,15.807,23.013,28.249,31.688
177,15.244,22.424,27.618,31.058
178,16.108,23.219,28.480,31.803
179,15.357,22.515,27.809,31.200
180,16.179,23.384,28.597,31.998
181,15.323,22.417,27.674,31.153
182,16.213,23.460,28.702,32.044
183,16.116,23.271,28.371,31.949
184,15.136,22.205,27.384,30.839
185,15.989,23.162,28.329,31.813
186,15.631,22.895,28.018,31.472
187,16.514,23.553,28.715,32.048
188,15.415,22.761,28.106,31.562
189,15.725,22.945,28.069,31.496
190,15.397,22.632,27.842,31.262
191,16.436,23.798,28.971,32.451
192,16.432,23.780,28.923,32.299
193,15.798,22.891,28.155,31.653
194,15.618,22.713,27.920,31.467
195,15.757,22.935,28.201,31.622
196,15.918,23.075,28.232,31.738
197,15.483,22.624,27.826,31.308
198,15.463,22.608,27.745,31.192
199,15.284,22.456,27.696,31.196
200,16.283,23.511,28.760,32.220
