lambda_idx,t_1_ms,t_2_ms,t_3_ms,t_4_ms
111,17.269,30.611,39.554,44.772
112,17.517,30.352,38.977,43.970
113,16.811,29.196,37.423,42.080
114,16.885,28.793,36.813,41.733
115,17.309,28.997,37.161,42.010
116,16.109,28.017,36.367,41.269
117,16.316,27.967,36.573,41.527
118,16.410,27.637,35.840,40.729
119,15.838,26.117,33.941,38.642
120,15.383,24.880,32.127,36.403
121,15.651,24.320,30.996,35.233
122,15.663,23.760,30.238,33.971
123,15.598,23.439,29.391,33.116
124,15.722,23.339,29.244,32.725
125,15.619,22.977,28.673,32.161
126,15.589,22.995,28.647,31.956
127,15.853,23.012,28.644,32.030
128,15.597,22.822,28.407,31.891
129,15.656,22.805,28.285,31.766
130,15.491,22.583,28.143,31.574
131,15.984,23.153,28.710,32.051
132,15.244,22.480,28.061,31.472
133,16.561,23.768,29.395,32.682
134,16.048,23.149,28.677,32.129
135,15.584,22.634,28.113,31.464
136,15.637,22.744,28.307,31.730
137,15.796,23.021,28.668,31.979
138,15.822,22.930,28.515,32.083
139,16.130,23.165,28.707,32.185
140,15.733,22.851,28.381,31.870
141,15.662,22.707,28.303,31.614
142,16.335,23.468,29.101,32.339
143,15.261,22.329,28.007,31.380
144,16.309,23.571,29.119,32.525
145,15.513,22.757,28.216,31.602
146,16.291,23.340,28.854,32.182
147,15.764,22.861,28.586,32.103
148,15.586,22.739,28.378,31.869
149,15.869,22.998,28.530,31.947
150,15.676,22.680,28.230,31.493
151,15.870,22.948,28.449,31.854
152,15.378,22.477,28.074,31.442
153,15.755,22.872,28.355,31.812
154,16.040,23.076,28.627,32.056
155,15.704,22.919,28.499,31.965
156,15.869,23.090,28.648,32.010
157,15.393,22.752,28.334,31.751
158,15.163,22.466,27.895,31.278
159,15.713,22.778,28.247,31.554
160,14.969,22.086,27.812,31.373
161,15.226,22.222,27.874,31.187
162,15.756,22.765,28.191,31.574
163,15.680,22.608,28.206,31.523
164,15.460,22.523,28.185,31.446
165,15.676,22.826,28.426,31.832
166,15.057,22.191,27.630,30.938
167,15.929,22.949,28.451,31.866
168,15.348,22.374,28.070,31.566
169,15.894,22.875,28.360,31.752
170,15.422,22.444,28.053,31.404
171,15.969,23.050,28.676,32.118
172,15.472,22.676,28.284,31.624
173,15.633,22.706,28.262,31.560
174,16.040,23.060,28.549,31.943
175,15.173,22.321,27.893,31.310
176,15.785,22.853,28.546,31.852
177,15.210,22.362,27.829,31.234
178,16.119,23.256,28.740,32.128
179,15.324,22.491,28.039,31.513
180,16.174,23.267,28.790,32.186
181,15.347,22.315,27.922,31.418
182,16.243,23.319,28.912,32.375
183,16.037,23.076,28.605,32.148
184,15.145,22.160,27.635,30.996
185,15.984,23.078,28.579,32.006
186,15.656,22.727,28.223,31.660
187,16.540,23.418,28.838,32.233
188,15.443,22.762,28.393,31.693
189,15.776,22.832,28.321,31.619
190,15.410,22.527,28.156,31.483
191,16.441,23.705,29.267,32.705
192,16.479,23.677,29.093,32.560
193,15.827,22.785,28.339,31.763
194,15.555,22.614,28.222,31.629
195,15.749,22.851,28.367,31.732
196,16.001,23.006,28.533,31.969
197,15.468,22.534,28.065,31.505
198,15.450,22.459,28.075,31.392
199,15.310,22.358,28.037,31.449
200,16.282,23.420,29.000,32.454
