lambda_idx,t_1_ms,t_2_ms,t_3_ms,t_4_ms
118,16.468,27.167,35.497,40.447
119,15.983,26.576,34.264,39.117
120,15.681,25.798,33.047,37.530
121,16.064,25.536,32.580,37.052
122,15.971,24.588,31.597,35.841
123,15.847,24.033,30.072,34.120
124,15.895,23.771,29.426,33.318
125,15.836,23.277,28.594,32.398
126,15.814,23.233,28.415,32.165
127,16.096,23.240,28.477,32.051
128,15.953,23.030,28.239,31.879
129,15.900,22.935,28.115,31.704
130,15.644,22.841,27.989,31.631
131,16.252,23.303,28.512,32.141
132,15.540,22.578,27.880,31.606
133,16.787,23.962,29.187,32.647
134,16.236,23.392,28.586,32.188
135,15.845,22.867,27.972,31.653
136,15.850,23.006,28.124,31.769
137,15.972,23.171,28.391,32.063
138,16.028,23.094,28.364,32.181
139,16.327,23.340,28.592,32.233
140,15.969,23.129,28.323,31.965
141,15.888,22.970,28.059,31.619
142,16.556,23.761,28.778,32.447
143,15.463,22.552,27.687,31.406
144,16.449,23.756,28.933,32.653
145,15.767,22.817,28.033,31.687
146,16.578,23.589,28.743,32.283
147,16.015,23.135,28.425,32.251
148,15.869,22.890,28.168,31.981
149,16.142,23.189,28.405,31.991
150,15.869,22.916,28.039,31.625
151,16.147,23.257,28.323,31.985
152,15.655,22.683,27.833,31.520
153,15.932,23.045,28.187,31.814
154,16.245,23.333,28.386,32.136
155,15.960,23.086,28.243,32.002
156,16.074,23.297,28.503,32.109
157,15.681,23.091,28.188,31.891
158,15.448,22.690,27.790,31.306
159,15.908,22.966,28.085,31.699
160,15.177,22.326,27.614,31.413
161,15.329,22.441,27.637,31.256
162,15.895,22.953,28.080,31.621
163,15.894,22.900,28.062,31.591
164,15.666,22.793,28.059,31.618
165,15.939,23.102,28.210,31.821
166,15.337,22.309,27.441,31.117
167,16.193,23.205,28.395,31.952
168,15.651,22.667,27.829,31.713
169,16.111,23.100,28.243,31.944
170,15.596,22.659,27.851,31.417
171,16.161,23.353,28.518,32.068
172,15.707,22.906,28.126,31.833
173,15.891,22.902,27.987,31.674
174,16.244,23.321,28.445,32.066
175,15.407,22.551,27.709,31.447
176,15.993,23.084,28.327,32.037
177,15.457,22.548,27.682,31.312
178,16.401,23.386,28.631,32.154
179,15.557,22.687,27.941,31.619
180,16.441,23.503,28.608,32.358
181,15.479,22.669,27.732,31.586
182,16.524,23.645,28.730,32.412
183,16.333,23.395,28.561,32.085
184,15.339,22.377,27.525,31.141
185,16.260,23.297,28.455,32.149
186,15.872,23.034,28.051,31.715
187,16.776,23.618,28.695,32.296
188,15.772,22.975,28.134,31.833
189,15.957,23.072,28.162,31.812
190,15.676,22.743,28.050,31.562
191,16.715,23.903,29.065,32.756
192,16.650,23.879,28.928,32.554
193,16.063,23.142,28.197,31.881
194,15.885,22.918,27.995,31.722
195,16.006,23.097,28.322,31.923
196,16.246,23.195,28.330,32.070
197,15.665,22.806,27.925,31.637
198,15.634,22.776,27.862,31.552
199,15.477,22.592,27.810,31.438
200,16.548,23.675,28.876,32.632
