lambda_idx,t_1_ms,t_2_ms,t_3_ms,t_4_ms
145,15.691,22.917,28.169,31.452
146,16.520,23.570,28.826,32.173
147,15.935,23.115,28.465,32.022
148,15.750,22.953,28.256,31.883
149,16.001,23.290,28.472,31.898
150,15.862,22.930,28.097,31.527
151,16.071,23.197,28.385,31.765
152,15.541,22.710,27.910,31.289
153,15.906,22.992,28.180,31.548
154,16.168,23.353,28.527,31.947
155,15.799,23.153,28.403,31.767
156,16.087,23.277,28.510,31.970
157,15.617,22.985,28.335,31.614
158,15.357,22.611,27.798,31.222
159,15.846,22.940,28.182,31.489
160,15.184,22.324,27.769,31.213
161,15.373,22.416,27.686,31.055
162,15.866,22.936,28.116,31.449
163,15.799,22.926,28.077,31.466
164,15.585,22.830,28.040,31.381
165,15.903,23.082,28.307,31.737
166,15.256,22.326,27.526,30.957
167,16.128,23.234,28.382,31.881
168,15.518,22.639,28.041,31.450
169,16.045,23.131,28.353,31.728
170,15.570,22.653,27.920,31.311
171,16.159,23.342,28.491,31.942
172,15.631,22.810,28.195,31.718
173,15.801,22.889,28.161,31.493
174,16.232,23.252,28.485,31.821
175,15.335,22.514,27.813,31.294
176,15.967,23.119,28.464,31.915
177,15.377,22.516,27.763,31.227
178,16.344,23.441,28.642,31.993
179,15.562,22.692,27.981,31.363
180,16.362,23.508,28.750,32.183
181,15.470,22.540,27.835,31.369
182,16.449,23.582,28.837,32.206
183,16.248,23.436,28.608,31.985
184,15.214,22.391,27.507,30.932
185,16.190,23.324,28.515,31.921
186,15.829,22.972,28.263,31.609
187,16.670,23.616,28.794,32.192
188,15.623,22.925,28.289,31.610
189,15.912,22.957,28.224,31.615
190,15.619,22.831,28.092,31.421
191,16.626,23.904,29.200,32.571
192,16.588,23.890,29.104,32.339
193,15.939,23.050,28.273,31.719
194,15.707,22.964,28.151,31.564
195,15.985,23.100,28.256,31.648
196,16.104,23.286,28.371,31.908
197,15.573,22.739,28.054,31.450
198,15.601,22.737,27.927,31.391
199,15.397,22.602,27.909,31.329
200,16.449,23.704,28.972,32.365
