lambda_idx,t_1_ms,t_2_ms,t_3_ms,t_4_ms
141,15.879,22.746,27.909,31.469
142,16.494,23.577,28.834,32.290
143,15.425,22.365,27.690,31.186
144,16.403,23.541,28.901,32.446
145,15.735,22.744,27.946,31.517
146,16.549,23.461,28.559,32.129
147,15.995,23.017,28.293,31.971
148,15.789,22.841,28.076,31.806
149,16.131,23.024,28.296,31.825
150,15.863,22.830,27.932,31.369
151,16.036,23.046,28.282,31.698
152,15.568,22.515,27.791,31.354
153,15.902,22.935,28.085,31.697
154,16.222,23.180,28.407,31.892
155,15.869,22.952,28.272,31.866
156,16.135,23.169,28.403,31.904
157,15.631,22.900,28.186,31.573
158,15.415,22.460,27.682,31.159
159,15.915,22.804,27.946,31.547
160,15.267,22.180,27.557,31.274
161,15.382,22.311,27.544,30.994
162,15.848,22.829,27.941,31.404
163,15.861,22.755,27.921,31.376
164,15.662,22.666,27.776,31.470
165,15.963,22.900,28.099,31.634
166,15.279,22.176,27.409,30.798
167,16.158,23.042,28.311,31.699
168,15.518,22.469,27.854,31.478
169,16.063,22.967,28.127,31.725
170,15.619,22.481,27.730,31.247
171,16.164,23.176,28.375,31.983
172,15.724,22.758,27.969,31.614
173,15.813,22.720,27.992,31.484
174,16.317,23.188,28.335,31.863
175,15.345,22.361,27.601,31.194
176,16.024,22.927,28.257,31.803
177,15.451,22.361,27.531,31.119
178,16.353,23.278,28.511,31.937
179,15.519,22.534,27.786,31.287
180,16.456,23.343,28.616,32.153
181,15.548,22.425,27.649,31.341
182,16.433,23.439,28.556,32.178
183,16.294,23.168,28.481,31.903
184,15.300,22.217,27.335,30.940
185,16.202,23.159,28.364,31.896
186,15.770,22.849,27.984,31.523
187,16.764,23.501,28.570,32.188
188,15.647,22.846,28.106,31.655
189,15.956,22.931,28.103,31.596
190,15.647,22.640,27.897,31.359
191,16.660,23.745,29.021,32.655
192,16.619,23.749,28.863,32.290
193,15.999,22.910,28.112,31.685
194,15.797,22.734,27.938,31.506
195,15.943,22.932,28.142,31.665
196,16.156,23.068,28.291,31.882
197,15.672,22.618,27.878,31.444
198,15.699,22.597,27.797,31.364
199,15.423,22.478,27.646,31.270
200,16.508,23.540,28.798,32.302
