lambda_idx,t_1_ms,t_2_ms,t_3_ms,t_4_ms
83,16.095,22.988,28.332,31.752
84,15.734,23.059,28.304,31.718
85,15.122,22.134,27.529,30.905
86,15.188,22.287,27.602,30.963
87,16.555,23.609,28.832,32.366
88,14.973,22.192,27.616,31.063
89,16.241,23.342,28.985,32.428
90,15.257,22.764,28.194,31.670
91,15.967,23.236,28.813,32.227
92,15.886,23.123,28.665,32.083
93,16.424,23.563,29.336,32.894
94,15.720,23.163,28.866,32.368
95,15.691,23.247,28.949,32.547
96,15.616,23.360,29.107,32.695
97,15.540,23.454,29.320,33.106
98,15.460,23.666,29.648,33.517
99,15.485,23.770,30.068,33.952
100,16.150,24.858,31.311,35.335
101,16.278,24.964,31.549,35.572
102,16.401,25.381,32.063,36.331
103,16.665,26.074,33.116,37.526
104,16.608,26.299,33.709,38.441
105,16.086,26.380,34.108,39.064
106,17.003,27.630,35.620,40.840
107,17.226,28.234,36.464,41.876
108,17.033,28.670,37.310,43.009
109,17.599,29.456,38.356,43.929
110,16.844,28.602,37.365,42.965
111,16.824,28.058,36.479,41.743
112,17.110,27.813,35.878,40.934
113,16.461,26.823,34.657,39.781
114,16.603,26.787,34.358,39.291
115,17.152,27.056,34.527,39.460
116,15.875,26.208,33.833,38.658
117,16.333,26.765,34.613,39.654
118,16.473,26.845,34.663,39.367
119,15.891,25.432,32.990,37.672
120,15.483,24.525,31.393,35.684
121,15.774,24.107,30.633,34.925
122,15.862,23.733,29.873,33.664
123,15.745,23.433,29.160,32.792
124,15.891,23.483,29.056,32.674
125,15.795,23.065,28.648,32.033
126,15.715,23.151,28.507,31.982
127,15.988,23.143,28.603,32.001
128,15.799,22.965,28.352,31.814
129,15.863,22.856,28.233,31.603
130,15.685,22.786,28.165,31.552
131,16.182,23.269,28.608,32.101
132,15.451,22.552,28.017,31.533
133,16.740,23.881,29.287,32.631
134,16.223,23.202,28.784,32.101
135,15.858,22.815,28.153,31.493
136,15.812,22.847,28.200,31.659
137,15.984,23.123,28.526,31.949
138,16.001,23.006,28.478,32.040
139,16.266,23.339,28.717,32.226
140,15.929,23.092,28.439,31.893
141,15.864,22.849,28.197,31.604
142,16.520,23.585,29.054,32.444
143,15.391,22.444,27.922,31.364
144,16.428,23.654,29.200,32.557
145,15.799,22.767,28.179,31.580
146,16.482,23.502,28.813,32.269
147,15.992,23.082,28.554,32.126
148,15.804,22.900,28.250,31.937
149,16.108,23.151,28.549,31.972
150,15.858,22.869,28.349,31.631
151,16.096,23.163,28.510,31.851
152,15.585,22.644,27.944,31.405
153,15.892,22.943,28.277,31.829
154,16.234,23.210,28.606,32.037
155,15.864,23.051,28.431,31.848
156,16.054,23.201,28.641,31.985
157,15.671,22.926,28.386,31.849
158,15.402,22.571,27.873,31.171
159,15.868,22.865,28.224,31.620
160,15.213,22.204,27.782,31.441
161,15.411,22.415,27.810,31.173
162,15.885,22.807,28.298,31.471
163,15.819,22.814,28.142,31.563
164,15.630,22.661,28.118,31.497
165,15.927,22.986,28.272,31.807
166,15.285,22.247,27.597,31.095
167,16.177,23.085,28.481,31.873
168,15.575,22.570,28.060,31.622
169,16.060,23.049,28.335,31.858
170,15.606,22.633,27.987,31.452
171,16.152,23.251,28.585,32.051
172,15.687,22.815,28.303,31.821
173,15.781,22.800,28.109,31.547
174,16.274,23.266,28.681,31.948
175,15.345,22.476,27.881,31.266
176,15.905,23.056,28.517,31.968
177,15.390,22.383,27.800,31.369
178,16.336,23.381,28.708,32.046
179,15.563,22.630,28.060,31.432
180,16.435,23.443,28.825,32.283
181,15.527,22.526,27.846,31.380
182,16.445,23.457,28.920,32.196
183,16.347,23.285,28.704,32.107
184,15.274,22.285,27.611,31.056
185,16.233,23.211,28.635,31.882
186,15.816,22.903,28.249,31.566
187,16.739,23.568,28.892,32.290
188,15.646,22.946,28.359,31.598
189,15.936,22.938,28.319,31.743
190,15.636,22.700,28.173,31.438
191,16.634,23.841,29.296,32.720
192,16.643,23.887,29.165,32.535
193,15.983,22.916,28.301,31.760
194,15.828,22.851,28.156,31.633
195,15.941,22.994,28.416,31.845
196,16.198,23.108,28.621,31.972
197,15.597,22.621,28.116,31.520
198,15.637,22.715,28.103,31.396
199,15.488,22.482,27.962,31.513
200,16.491,23.562,29.061,32.474
