lambda_idx,t_1_ms,t_2_ms,t_3_ms,t_4_ms
61,15.947,22.999,28.131,31.393
62,15.869,22.756,27.898,31.201
63,16.005,22.984,28.093,31.413
64,16.325,23.236,28.435,31.862
65,16.050,22.938,27.960,31.282
66,16.369,23.225,28.293,31.667
67,16.152,23.145,28.164,31.613
68,16.024,22.939,27.982,31.221
69,16.119,23.116,28.063,31.506
70,16.044,22.919,28.009,31.253
71,15.330,22.343,27.452,30.682
72,15.621,22.619,27.608,30.916
73,16.195,23.165,28.192,31.757
74,15.761,22.582,27.503,30.915
75,15.967,22.925,28.051,31.368
76,15.941,22.928,28.033,31.655
77,15.932,22.705,27.816,31.172
78,17.082,23.984,29.256,32.567
79,15.568,22.567,27.690,31.327
80,15.450,22.399,27.509,30.963
81,16.339,23.346,28.497,31.939
82,15.425,22.374,27.453,30.828
83,16.161,23.057,28.101,31.515
84,15.775,23.052,28.162,31.642
85,15.176,22.072,27.385,30.735
86,15.339,22.369,27.377,30.742
87,16.646,23.690,28.809,32.134
88,15.099,22.241,27.430,30.964
89,16.346,23.438,28.876,32.294
90,15.408,22.871,28.220,31.596
91,16.020,23.476,28.802,32.246
92,15.975,23.241,28.630,32.194
93,16.642,23.796,29.346,33.007
94,15.894,23.461,28.983,32.686
95,15.899,23.449,29.255,33.017
96,15.778,23.651,29.391,33.332
97,15.732,23.860,29.869,33.926
98,15.603,24.073,30.328,34.466
99,15.683,24.319,30.772,35.161
100,16.387,25.459,32.102,36.651
101,16.513,25.670,32.457,37.147
102,16.650,26.250,33.276,38.197
103,16.950,26.905,34.309,39.449
104,16.886,27.023,34.726,39.981
105,16.348,27.022,35.005,40.381
106,17.236,28.285,36.384,41.994
107,17.380,28.810,37.104,42.881
108,17.239,29.046,37.720,43.680
109,17.704,29.699,38.337,44.377
110,17.000,28.569,37.278,43.212
111,16.992,28.037,36.160,41.884
112,17.223,27.758,35.511,40.817
113,16.658,27.124,34.403,39.430
114,16.830,27.347,34.624,39.503
115,17.256,27.470,34.858,39.483
116,15.886,26.056,33.246,37.882
117,16.165,25.792,33.020,37.939
118,16.344,25.736,32.705,37.603
119,15.774,24.596,31.233,35.892
120,15.426,23.831,29.934,34.136
121,15.772,23.715,29.637,33.744
122,15.839,23.392,29.122,32.892
123,15.775,23.311,28.700,32.290
124,15.955,23.351,28.720,32.236
125,15.852,23.074,28.381,31.722
126,15.811,23.131,28.285,31.652
127,16.180,23.128,28.342,31.731
128,15.921,23.049,28.184,31.587
129,15.985,22.963,27.986,31.443
130,15.732,22.863,27.936,31.317
131,16.299,23.341,28.464,31.887
132,15.533,22.567,27.861,31.269
133,16.906,23.969,29.041,32.383
134,16.334,23.288,28.440,31.828
135,15.902,22.807,27.900,31.167
136,15.960,22.988,27.985,31.517
137,16.129,23.227,28.332,31.718
138,16.118,23.057,28.225,31.822
139,16.339,23.378,28.505,31.899
140,16.004,23.151,28.297,31.699
141,15.958,22.892,27.941,31.309
142,16.623,23.582,28.830,32.297
143,15.510,22.518,27.661,31.057
144,16.584,23.739,28.935,32.309
145,15.815,22.887,27.972,31.318
146,16.632,23.616,28.622,32.035
147,16.057,23.042,28.335,31.910
148,15.915,22.850,28.172,31.652
149,16.159,23.211,28.328,31.722
150,15.927,22.983,28.000,31.406
151,16.153,23.156,28.272,31.646
152,15.684,22.616,27.849,31.155
153,16.045,22.978,28.142,31.556
154,16.330,23.238,28.414,31.765
155,15.929,23.084,28.325,31.668
156,16.222,23.332,28.316,31.667
157,15.739,22.989,28.095,31.533
158,15.473,22.574,27.653,30.992
159,16.069,22.983,28.010,31.468
160,15.342,22.350,27.557,31.061
161,15.572,22.517,27.557,30.931
162,15.944,22.937,27.920,31.386
163,15.964,22.885,27.932,31.409
164,15.724,22.721,27.867,31.234
165,16.065,23.012,28.134,31.527
166,15.405,22.223,27.454,30.709
167,16.213,23.200,28.246,31.663
168,15.745,22.578,27.876,31.374
169,16.131,23.067,28.201,31.533
170,15.639,22.631,27.715,31.154
171,16.282,23.286,28.435,31.849
172,15.784,22.886,28.060,31.517
173,15.980,22.892,27.995,31.383
174,16.347,23.311,28.400,31.794
175,15.483,22.543,27.631,31.067
176,16.061,23.105,28.202,31.710
177,15.524,22.431,27.619,31.038
178,16.381,23.379,28.506,31.869
179,15.582,22.655,27.814,31.267
180,16.500,23.489,28.586,31.994
181,15.629,22.575,27.632,31.186
182,16.634,23.558,28.614,32.004
183,16.392,23.324,28.426,31.891
184,15.473,22.449,27.473,30.738
185,16.300,23.347,28.380,31.721
186,15.981,22.877,28.019,31.432
187,16.802,23.649,28.700,32.017
188,15.767,22.949,28.111,31.461
189,16.000,23.001,28.101,31.469
190,15.734,22.748,27.891,31.190
191,16.754,23.847,29.018,32.515
192,16.742,23.823,28.904,32.255
193,16.079,23.050,28.172,31.540
194,15.879,22.833,27.922,31.399
195,16.082,23.115,28.203,31.551
196,16.301,23.142,28.351,31.789
197,15.740,22.714,27.879,31.255
198,15.779,22.734,27.758,31.161
199,15.508,22.592,27.760,31.106
200,16.619,23.679,28.756,32.242
