lambda_idx,t_1_ms,t_2_ms,t_3_ms,t_4_ms
145,15.664,22.836,28.164,31.645
146,16.457,23.570,28.764,32.328
147,15.833,23.066,28.488,32.205
148,15.721,22.887,28.222,32.039
149,15.988,23.057,28.494,32.025
150,15.847,22.911,28.139,31.688
151,16.007,23.118,28.388,32.044
152,15.502,22.643,27.954,31.532
153,15.875,23.023,28.298,31.834
154,16.133,23.120,28.495,32.073
155,15.778,23.040,28.392,31.974
156,16.071,23.178,28.429,32.007
157,15.585,22.935,28.225,31.851
158,15.282,22.490,27.801,31.360
159,15.842,22.883,28.108,31.690
160,15.163,22.236,27.757,31.386
161,15.312,22.428,27.672,31.222
162,15.847,22.880,28.112,31.602
163,15.811,22.802,28.164,31.690
164,15.563,22.775,28.007,31.614
165,15.847,23.067,28.343,31.786
166,15.209,22.210,27.611,31.047
167,16.072,23.206,28.398,31.915
168,15.514,22.576,28.024,31.597
169,15.942,23.027,28.274,31.823
170,15.562,22.617,28.007,31.485
171,16.091,23.310,28.578,32.055
172,15.605,22.789,28.256,31.852
173,15.749,22.835,28.164,31.621
174,16.171,23.244,28.613,32.040
175,15.317,22.464,27.811,31.427
176,15.925,23.069,28.466,32.046
177,15.368,22.451,27.788,31.325
178,16.290,23.336,28.631,32.081
179,15.452,22.676,27.986,31.494
180,16.338,23.438,28.677,32.384
181,15.386,22.499,27.852,31.520
182,16.379,23.496,28.797,32.358
183,16.226,23.291,28.601,32.166
184,15.226,22.204,27.557,31.051
185,16.187,23.173,28.544,32.023
186,15.756,22.881,28.126,31.718
187,16.649,23.570,28.790,32.333
188,15.615,22.935,28.313,31.813
189,15.871,23.020,28.182,31.808
190,15.544,22.739,28.047,31.583
191,16.543,23.788,29.165,32.801
192,16.602,23.796,29.066,32.603
193,15.892,23.005,28.296,31.875
194,15.695,22.867,28.120,31.672
195,15.924,23.040,28.239,31.777
196,16.019,23.185,28.501,32.097
197,15.551,22.640,28.016,31.599
198,15.530,22.678,28.006,31.489
199,15.415,22.516,27.950,31.509
200,16.489,23.589,28.942,32.494
