lambda_idx,t_1_ms,t_2_ms,t_3_ms,t_4_ms
123,15.903,23.416,28.957,33.191
124,16.057,23.261,28.869,32.853
125,16.016,22.931,28.360,32.163
126,15.894,22.894,28.299,31.919
127,16.153,22.971,28.356,31.812
128,15.932,22.736,28.065,31.730
129,15.937,22.702,27.985,31.642
130,15.745,22.547,27.938,31.445
131,16.387,23.014,28.415,32.006
132,15.595,22.390,27.759,31.380
133,16.920,23.760,28.983,32.461
134,16.325,23.091,28.403,31.989
135,15.938,22.606,27.875,31.395
136,15.966,22.692,28.031,31.503
137,16.115,23.022,28.234,31.830
138,16.185,22.785,28.206,31.862
139,16.427,23.141,28.495,32.056
140,16.052,22.859,28.275,31.753
141,15.987,22.681,27.878,31.516
142,16.653,23.482,28.801,32.373
143,15.602,22.333,27.567,31.204
144,16.563,23.546,28.912,32.476
145,15.869,22.676,27.990,31.567
146,16.642,23.295,28.607,32.152
147,16.133,22.856,28.341,32.024
148,15.941,22.721,28.047,31.846
149,16.199,22.963,28.280,31.892
150,16.022,22.648,28.040,31.434
151,16.140,22.968,28.270,31.688
152,15.725,22.487,27.836,31.374
153,16.134,22.839,28.081,31.692
154,16.335,23.127,28.354,31.970
155,15.996,22.828,28.250,31.811
156,16.231,22.934,28.381,31.950
157,15.802,22.742,28.135,31.676
158,15.551,22.433,27.699,31.238
159,16.063,22.673,28.006,31.538
160,15.319,22.090,27.551,31.155
161,15.545,22.276,27.525,31.154
162,16.063,22.593,27.936,31.392
163,15.945,22.646,27.936,31.504
164,15.798,22.563,27.866,31.456
165,16.030,22.840,28.147,31.682
166,15.428,22.127,27.397,30.868
167,16.273,22.966,28.192,31.762
168,15.739,22.432,27.783,31.482
169,16.186,22.905,28.125,31.639
170,15.757,22.445,27.778,31.297
171,16.317,23.135,28.462,31.961
172,15.821,22.623,28.122,31.688
173,15.923,22.657,28.009,31.493
174,16.427,23.083,28.313,31.873
175,15.474,22.278,27.664,31.218
176,16.160,22.814,28.267,31.869
177,15.543,22.290,27.543,31.093
178,16.479,23.144,28.452,32.059
179,15.710,22.434,27.785,31.347
180,16.537,23.277,28.570,32.136
181,15.608,22.414,27.642,31.434
182,16.627,23.352,28.683,32.233
183,16.427,23.126,28.360,31.962
184,15.475,22.095,27.449,31.000
185,16.384,23.010,28.389,32.015
186,15.975,22.718,27.961,31.517
187,16.903,23.370,28.666,32.184
188,15.800,22.756,28.068,31.653
189,16.137,22.835,28.083,31.607
190,15.812,22.560,27.887,31.408
191,16.787,23.642,29.085,32.630
192,16.838,23.630,28.857,32.429
193,16.136,22.896,28.171,31.741
194,15.953,22.605,27.932,31.569
195,16.099,22.808,28.199,31.740
196,16.261,22.977,28.288,31.849
197,15.813,22.497,27.869,31.494
198,15.855,22.517,27.744,31.352
199,15.617,22.358,27.688,31.325
200,16.626,23.460,28.776,32.368
