lambda_idx,t_1_ms,t_2_ms,t_3_ms,t_4_ms
190,15.668,22.551,28.223,31.484
191,16.759,23.725,29.311,32.718
192,16.731,23.770,29.264,32.525
193,16.075,22.892,28.458,31.886
194,15.890,22.717,28.306,31.701
195,16.070,22.970,28.511,31.781
196,16.253,23.070,28.596,31.899
197,15.678,22.609,28.167,31.546
198,15.699,22.593,28.130,31.447
199,15.577,22.347,28.015,31.379
200,16.552,23.445,29.053,32.615
