lambda_idx,t_1_ms,t_2_ms,t_3_ms,t_4_ms
87,16.599,23.432,28.500,32.258
88,15.108,22.045,27.212,30.980
89,16.268,23.196,28.616,32.421
90,15.373,22.629,27.819,31.619
91,15.967,23.054,28.438,32.219
92,15.945,22.966,28.181,31.962
93,16.449,23.543,28.895,32.805
94,15.797,23.047,28.427,32.427
95,15.712,23.073,28.616,32.698
96,15.692,23.179,28.727,32.849
97,15.576,23.377,28.927,33.301
98,15.449,23.449,29.261,33.665
99,15.474,23.628,29.540,34.134
100,16.219,24.690,30.778,35.276
101,16.319,24.937,31.099,35.895
102,16.393,25.403,31.736,36.678
103,16.696,26.087,32.717,37.858
104,16.642,26.259,33.212,38.423
105,16.036,26.179,33.294,38.706
106,16.920,27.189,34.491,40.112
107,17.029,27.682,35.074,40.759
108,16.835,27.683,35.246,41.268
109,17.332,28.239,35.896,42.138
110,16.628,27.439,35.098,41.336
111,16.658,27.002,34.423,40.460
112,16.994,26.986,34.131,39.801
113,16.409,26.407,33.461,38.777
114,16.587,26.711,33.603,38.894
115,17.093,26.960,33.913,39.117
116,15.785,25.534,32.414,37.598
117,15.991,25.288,31.961,37.332
118,16.191,25.121,31.641,36.592
119,15.646,24.032,30.360,35.194
120,15.382,23.303,29.399,34.017
121,15.704,23.473,29.217,33.780
122,15.787,23.234,28.946,32.985
123,15.705,23.118,28.540,32.401
124,15.843,23.083,28.564,32.332
125,15.854,22.838,28.047,31.822
126,15.755,22.896,27.977,31.830
127,16.135,22.928,28.172,31.785
128,15.983,22.697,27.960,31.722
129,15.832,22.767,27.761,31.532
130,15.729,22.633,27.625,31.426
131,16.239,23.060,28.159,31.957
132,15.497,22.388,27.560,31.372
133,16.781,23.683,28.910,32.426
134,16.236,23.144,28.272,31.941
135,15.820,22.600,27.756,31.426
136,15.873,22.647,27.888,31.517
137,15.972,22.952,28.182,31.847
138,16.074,22.801,27.976,31.879
139,16.265,23.165,28.212,32.017
140,16.004,22.901,28.028,31.783
141,15.907,22.704,27.713,31.410
142,16.561,23.388,28.632,32.369
143,15.476,22.237,27.460,31.098
144,16.508,23.428,28.701,32.434
145,15.835,22.635,27.685,31.418
146,16.600,23.330,28.404,32.180
147,16.010,22.853,28.115,32.031
148,15.847,22.761,27.881,31.831
149,16.150,23.006,28.129,31.903
150,15.895,22.694,27.698,31.420
151,16.109,22.908,27.981,31.677
152,15.650,22.321,27.561,31.327
153,16.071,22.811,27.850,31.508
154,16.297,23.085,28.179,31.864
155,15.897,22.860,28.177,31.778
156,16.153,23.011,28.222,31.887
157,15.662,22.762,27.919,31.633
158,15.449,22.391,27.419,31.069
159,15.913,22.714,27.672,31.537
160,15.268,22.024,27.308,31.141
161,15.416,22.227,27.320,31.110
162,15.934,22.616,27.847,31.465
163,15.858,22.710,27.708,31.417
164,15.640,22.493,27.688,31.468
165,16.004,22.862,27.935,31.716
166,15.344,22.006,27.163,30.801
167,16.178,22.982,28.074,31.812
168,15.567,22.447,27.569,31.452
169,16.122,22.893,27.984,31.692
170,15.666,22.408,27.582,31.268
171,16.217,23.081,28.189,31.942
172,15.645,22.531,27.876,31.619
173,15.894,22.624,27.741,31.447
174,16.278,23.079,28.177,31.901
175,15.437,22.234,27.443,31.256
176,16.030,22.832,28.097,31.835
177,15.470,22.210,27.394,31.132
178,16.351,23.160,28.266,31.967
179,15.568,22.455,27.568,31.227
180,16.433,23.173,28.326,32.072
181,15.542,22.313,27.543,31.276
182,16.497,23.342,28.452,32.234
183,16.289,23.135,28.195,31.963
184,15.342,22.112,27.165,30.858
185,16.323,23.099,28.179,31.904
186,15.883,22.713,27.855,31.531
187,16.789,23.413,28.473,32.217
188,15.741,22.748,27.870,31.588
189,16.068,22.820,27.876,31.612
190,15.672,22.483,27.749,31.415
191,16.706,23.599,28.823,32.599
192,16.708,23.604,28.722,32.403
193,16.066,22.810,27.978,31.656
194,15.864,22.574,27.731,31.515
195,16.040,22.876,27.932,31.655
196,16.201,22.977,28.142,31.769
197,15.693,22.504,27.637,31.423
198,15.698,22.515,27.596,31.366
199,15.530,22.290,27.528,31.278
200,16.578,23.416,28.637,32.309
