lambda_idx,t_1_ms,t_2_ms,t_3_ms,t_4_ms
132,15.363,22.429,27.912,31.543
133,16.686,23.880,29.154,32.646
134,16.166,23.199,28.648,32.026
135,15.680,22.665,28.167,31.599
136,15.726,22.850,28.113,31.733
137,15.836,23.046,28.499,31.977
138,15.847,23.011,28.403,32.098
139,16.138,23.211,28.650,32.151
140,15.874,22.978,28.420,31.836
141,15.698,22.756,28.065,31.574
142,16.316,23.540,28.923,32.459
143,15.308,22.487,27.777,31.344
144,16.320,23.646,29.037,32.623
145,15.617,22.779,28.172,31.580
146,16.358,23.449,28.751,32.311
147,15.890,22.926,28.389,32.242
148,15.607,22.808,28.213,31.931
149,15.983,23.106,28.463,31.991
150,15.744,22.775,28.110,31.597
151,15.951,23.082,28.388,31.846
152,15.431,22.561,27.932,31.443
153,15.804,22.903,28.190,31.797
154,16.043,23.168,28.537,32.070
155,15.695,22.984,28.464,32.022
156,15.938,23.129,28.543,32.038
157,15.517,22.804,28.284,31.789
158,15.277,22.381,27.877,31.296
159,15.762,22.797,28.118,31.732
160,15.097,22.109,27.768,31.370
161,15.226,22.257,27.624,31.215
162,15.775,22.770,28.171,31.711
163,15.699,22.763,28.097,31.552
164,15.514,22.594,27.905,31.536
165,15.841,22.866,28.257,31.888
166,15.144,22.114,27.522,30.926
167,16.026,22.993,28.341,31.928
168,15.419,22.515,28.019,31.652
169,15.964,22.924,28.229,31.709
170,15.439,22.494,27.895,31.354
171,16.081,23.192,28.537,31.974
172,15.568,22.738,28.195,31.778
173,15.750,22.733,28.079,31.620
174,16.082,23.165,28.444,32.051
175,15.313,22.405,27.744,31.414
176,15.869,23.025,28.384,31.985
177,15.319,22.324,27.798,31.337
178,16.213,23.398,28.598,32.171
179,15.405,22.501,27.923,31.444
180,16.270,23.311,28.680,32.312
181,15.323,22.446,27.823,31.485
182,16.339,23.361,28.758,32.268
183,16.135,23.151,28.526,32.011
184,15.223,22.274,27.567,31.072
185,16.066,23.141,28.575,31.999
186,15.748,22.800,28.170,31.698
187,16.642,23.511,28.770,32.359
188,15.567,22.889,28.241,31.745
189,15.855,22.907,28.287,31.699
190,15.510,22.594,28.102,31.496
191,16.459,23.750,29.208,32.722
192,16.553,23.701,29.103,32.604
193,15.893,22.892,28.300,31.758
194,15.696,22.675,28.235,31.550
195,15.836,22.929,28.338,31.876
196,15.991,22.984,28.420,31.984
197,15.491,22.574,28.089,31.477
198,15.500,22.608,27.970,31.534
199,15.320,22.441,27.876,31.448
200,16.409,23.517,28.942,32.512
