lambda_idx,t_1_ms,t_2_ms,t_3_ms,t_4_ms
86,22.508,22.087,27.106,30.627
87,23.855,23.409,28.453,31.871
88,22.399,22.036,27.025,30.616
89,23.621,23.153,28.394,31.997
90,23.038,22.605,27.716,31.292
91,23.559,23.112,28.271,31.778
92,23.323,22.953,28.069,31.548
93,23.890,23.457,28.685,32.358
94,23.387,22.995,28.233,31.789
95,23.540,23.049,28.468,32.183
96,23.523,23.143,28.545,32.297
97,23.695,23.206,28.881,32.656
98,23.843,23.385,29.135,32.998
99,24.012,23.568,29.469,33.416
100,24.967,24.532,30.617,34.535
101,24.875,24.449,30.456,34.578
102,25.072,24.480,30.589,34.975
103,25.508,25.029,31.248,35.765
104,25.568,25.172,31.627,36.275
105,25.517,25.013,31.842,36.564
106,26.563,26.178,33.189,37.993
107,26.697,26.282,33.256,38.118
108,26.450,25.987,32.964,38.019
109,26.789,26.379,33.235,38.292
110,26.071,25.620,32.366,37.335
111,25.823,25.429,31.939,36.944
112,25.894,25.410,31.802,36.807
113,25.206,24.778,31.176,36.005
114,25.460,25.042,31.188,36.224
115,26.073,25.581,31.933,37.073
116,25.101,24.662,30.909,36.115
117,25.170,24.634,30.955,36.152
118,25.233,24.718,30.714,35.292
119,24.136,23.731,29.586,33.864
120,23.587,23.053,28.618,32.726
121,23.604,23.131,28.708,32.645
122,23.498,23.068,28.593,32.352
123,23.415,22.927,28.254,31.813
124,23.545,23.040,28.378,31.840
125,23.203,22.826,27.956,31.453
126,23.316,22.900,27.871,31.332
127,23.357,22.835,28.016,31.581
128,23.239,22.825,27.849,31.375
129,23.130,22.676,27.697,31.176
130,23.003,22.527,27.660,30.994
131,23.438,23.073,28.107,31.596
132,22.777,22.321,27.494,31.043
133,24.075,23.633,28.743,32.160
134,23.522,23.079,28.126,31.528
135,22.960,22.563,27.574,31.074
136,23.074,22.708,27.710,31.092
137,23.344,22.930,27.983,31.477
138,23.258,22.767,27.892,31.543
139,23.584,23.134,28.100,31.618
140,23.310,22.876,27.931,31.483
141,23.101,22.664,27.631,31.080
142,23.836,23.412,28.467,31.951
143,22.778,22.384,27.287,30.726
144,23.845,23.553,28.628,32.098
145,23.063,22.599,27.560,31.192
146,23.740,23.355,28.284,31.838
147,23.278,22.823,27.974,31.712
148,23.119,22.672,27.756,31.496
149,23.426,22.983,28.083,31.521
150,23.107,22.650,27.688,31.166
151,23.295,22.921,27.933,31.379
152,22.889,22.391,27.461,30.914
153,23.218,22.854,27.798,31.269
154,23.475,22.994,28.116,31.606
155,23.272,22.961,27.934,31.538
156,23.422,22.992,28.169,31.645
157,23.256,22.723,27.804,31.347
158,22.831,22.438,27.402,30.825
159,23.104,22.692,27.636,31.133
160,22.540,22.054,27.238,30.930
161,22.624,22.130,27.188,30.764
162,23.048,22.611,27.650,31.095
163,23.090,22.638,27.704,31.129
164,22.965,22.479,27.503,31.040
165,23.243,22.813,27.828,31.395
166,22.449,22.051,27.041,30.550
167,23.368,22.975,27.854,31.424
168,22.789,22.398,27.489,31.076
169,23.265,22.921,27.843,31.378
170,22.826,22.349,27.445,30.916
171,23.455,23.054,28.124,31.558
172,22.962,22.574,27.671,31.298
173,23.092,22.679,27.608,31.161
174,23.508,23.052,28.031,31.543
175,22.670,22.290,27.398,30.839
176,23.340,22.867,27.936,31.516
177,22.645,22.223,27.302,30.739
178,23.603,23.162,28.145,31.700
179,22.757,22.474,27.490,31.027
180,23.604,23.295,28.274,31.816
181,22.705,22.299,27.370,30.907
182,23.776,23.287,28.358,31.832
183,23.516,23.013,28.091,31.693
184,22.528,22.120,27.134,30.551
185,23.493,23.063,28.059,31.506
186,23.110,22.704,27.727,31.122
187,23.823,23.393,28.348,31.862
188,23.270,22.689,27.810,31.230
189,23.249,22.814,27.833,31.247
190,22.999,22.521,27.624,31.107
191,24.060,23.668,28.705,32.241
192,24.134,23.634,28.666,32.059
193,23.224,22.828,27.813,31.348
194,23.033,22.648,27.639,31.217
195,23.199,22.854,27.912,31.394
196,23.393,22.949,28.010,31.460
197,22.912,22.437,27.618,31.108
198,22.926,22.479,27.502,31.009
199,22.862,22.283,27.465,31.041
200,23.809,23.379,28.526,32.045
